DISTRITO,TARIFA,CARTERA,consumo_promedio,consumo_std,importe_promedio,importe_std,consumo_minimo,consumo_maximo,total_registros
LLAPA,MT4,M,3137.162291304347,327.817344452572,1791.7521739130436,158.5153329823769,2646.4828,3759.5844,23
LLAPA,MT4,MAYOR,3097.0,0.0,1753.8,0.0,3097.0,3097.0,1
LLAPO,BT5B,C,44.09800918836141,149.88624815647555,42.07377488514539,143.4121736875103,1.0,1795.0,5224
LLAPO,BT5B,COMÚN,44.78142076502732,154.23760136520997,45.46338797814208,153.51949664455327,1.0,1702.0,183
LLATA,BT5B,C,26.294193548387096,41.507497740331125,24.903870967741945,41.09463086848463,1.0,203.0,155
LLIPA,BT5B,C,38.646786867599566,79.96042790302526,33.2918729817008,76.39438691287671,0.2,1075.0,1858
LLIPA,BT5B,COMÚN,34.0,67.85109057195233,32.74838709677418,68.40927638644155,1.0,449.0,62
LLUMPA,BT5B,C,18.167475843249534,37.65930150335814,16.476174286481257,35.63830108577143,0.1,3000.0,44708
LLUMPA,BT5B,COMÚN,16.5421926910299,27.842733337626633,16.996877076411987,27.644380360334026,1.0,385.0,1505
LONGOTEA,BT5B,C,40.59404289742523,81.40443661684796,38.30420191374295,79.21252257569745,1.0,1567.0,21633
LONGOTEA,BT5B,COMÚN,40.511049723756905,63.09595440911385,40.43784530386744,65.50526213950273,1.0,891.0,724
LONGOTEA,MT3,M,592.842857142857,189.01839094195498,627.2857142857143,209.48240556609582,221.4,876.6,14
LOS BAÃ±OS DEL INCA,BT2,M,5542.111428571429,7511.923129715296,4722.771428571429,5170.3102506862815,0.4,17641.2,14
LOS BAÃ±OS DEL INCA,BT3,M,3724.900923076923,1738.6302546757158,2536.4692307692308,764.7470054257763,0.114,5317.214,13
LOS BAÃ±OS DEL INCA,BT5B,C,74.24887035849858,230.44269887505476,72.85925534856989,216.65042303643833,0.08,14461.0,318216
LOS BAÃ±OS DEL INCA,BT5D,C,1597.0,389.3659681364784,968.1620689655174,248.8940715786438,271.0,2949.0,29
LOS BAÃ±OS DEL INCA,BT6,C,925.068493150685,214.59854730307768,315.1972602739724,72.5881858000874,500.0,2000.0,365
LOS BAÃ±OS DEL INCA,MT2,M,1626.7328807692309,1037.1293211134305,1218.9442307692307,517.8541211097746,63.0354,3617.8784,52
LOS BAÃ±OS DEL INCA,MT3,M,4704.665898136646,4962.368904422231,3200.1970496894387,3068.1053644012122,1.926,25247.2474,644
LOS BAÃ±OS DEL INCA,MT4,M,1152.7729155844152,854.9334115833913,933.4077922077923,491.51601723813695,18.655,2658.0155,77
LOS BAÑOS DEL INCA,BT3,MAYOR,4981.0,0.0,3196.6,0.0,4981.0,4981.0,1
LOS BAÑOS DEL INCA,BT5B,C,75.3791213241768,232.64855052259603,74.23601866525803,217.30282838224954,1.0,9418.0,11358
LOS BAÑOS DEL INCA,BT5B,COMÚN,70.3051810477658,204.73777279321737,73.88270416024615,205.77964436603193,1.0,7951.0,10384
LOS BAÑOS DEL INCA,BT5D,C,1700.0,0.0,1047.3,0.0,1700.0,1700.0,1
LOS BAÑOS DEL INCA,BT5D,COMÚN,1276.0,0.0,788.2,0.0,1276.0,1276.0,1
LOS BAÑOS DEL INCA,BT6,C,932.1428571428571,236.64899588366575,320.7642857142857,77.14831477438423,500.0,1300.0,14
LOS BAÑOS DEL INCA,BT6,COMÚN,1066.6666666666667,360.5551275463989,379.37777777777774,126.83323477876154,800.0,2000.0,9
LOS BAÑOS DEL INCA,MT2,M,2037.8674,1246.1553522671318,2107.15,1563.0595398128632,1156.7025,2919.0323,2
LOS BAÑOS DEL INCA,MT2,MAYOR,1470.0,1132.7850634608492,1165.45,554.1595844158973,669.0,2271.0,2
LOS BAÑOS DEL INCA,MT3,M,5152.427723999999,5807.718613396343,3610.1360000000004,3571.024656509669,685.9047,22861.7953,25
LOS BAÑOS DEL INCA,MT3,MAYOR,4912.458333333333,5202.032737967348,3285.4125,3132.210764510463,711.0,21955.0,24
LOS BAÑOS DEL INCA,MT4,M,1279.7445333333333,1201.9123286963002,1019.0999999999999,554.6376204333781,220.5578,2585.9883,3
LOS BAÑOS DEL INCA,MT4,MAYOR,1411.6666666666667,1197.958819548207,1156.2,647.2613923292505,187.0,2581.0,3
LUCMA,BT5B,C,25.06279030562664,71.09212547625053,22.652402768688138,68.16549126612284,0.2,1615.0,50421
LUCMA,BT5B,COMÚN,27.441888619854723,124.93767658020352,26.78486682808712,123.96250825739601,1.0,4112.0,1652
LUCMA,MT2,M,5160.826859999999,2027.6816721322243,7384.8200000000015,5828.103844047393,2394.0907,7754.7721,5
LUCMA,MT3,M,4413.453594117646,5254.367364394821,2820.8843137254903,5218.43682523311,39.06,35318.0424,51
LUCMA,MT3,MAYOR,3168.0,2125.562984246762,1579.85,818.3346778671914,1665.0,4671.0,2
LUCMA,MT4,M,4340.656729729728,4371.954639456967,2383.1891891891887,2268.7140128134965,765.6,10884.4469,74
LUCMA,MT4,MAYOR,3651.3333333333335,4716.436189893099,2002.533333333333,2404.0255038857917,871.0,9097.0,3
LUYANDO,BT5B,C,64.0,49.42469018618124,53.71666666666666,50.45490726051002,16.0,117.0,6
MACATE,BT5B,C,35.45571218795888,73.74349930798928,34.84866372980914,116.99744210449764,1.0,3638.0,3405
MACATE,BT5B,COMÚN,31.949152542372882,33.906318261927176,30.386440677966085,32.907149653746345,1.0,217.0,118
MACHE,BT5B,C,29.261676340341378,89.77890207322898,28.037568253149182,87.28783572219014,0.1,1817.0,23259
MACHE,BT5B,COMÚN,27.417670682730925,72.92577377645087,27.71579651941101,75.7309387585822,1.0,1200.0,747
MACHE,MT3,M,254.89593103448271,69.25639326131923,270.6275862068965,53.45082450621401,63.966,410.454,29
MACHE,MT3,MAYOR,261.0,0.0,506.7,0.0,261.0,261.0,1
MAGDALENA,BT5B,C,37.434880630873934,74.62358136996427,35.71603759317292,72.90115717598522,0.1,1767.0,46285
MAGDALENA,BT5B,COMÚN,38.76548967355097,74.30595961906467,39.15789473684201,77.39069366509709,1.0,1420.0,1501
MAGDALENA,MT2,M,1305.9857342857142,573.9626871504654,1392.5676190476183,695.3498281849047,76.3506,2808.7915,105
MAGDALENA,MT2,MAYOR,1295.0,405.13824800924436,1591.8666666666668,631.0303505643238,952.0,1742.0,3
MAGDALENA,MT3,M,1028.9135924999998,784.8579632981327,748.6374999999999,430.4049192624504,353.76,2402.0382,80
MAGDALENA,MT3,MAYOR,1063.6666666666667,983.2295425450425,775.8333333333334,483.10388461834305,494.0,2199.0,3
MAGDALENA,MT4,M,1792.3944666666666,68.05135499538339,1147.351851851852,60.57538450540131,1568.8692,1945.98,27
MAGDALENA,MT4,MAYOR,1654.0,0.0,1023.9,0.0,1654.0,1654.0,1
MAGDALENA DE CAO,BT5B,C,94.69399304762756,330.65071753885775,87.50055297895105,311.6939512173584,0.0001,8685.0,22424
MAGDALENA DE CAO,BT5B,COMÚN,85.13474240422721,282.1372800312507,84.07331571994693,282.91098404882234,1.0,6438.0,757
MAGDALENA DE CAO,MT2,M,1460.052396296296,935.7339896113047,1056.5444444444443,378.20856713777687,208.727,3889.8143,27
MAGDALENA DE CAO,MT2,MAYOR,1646.0,0.0,1132.5,0.0,1646.0,1646.0,1
MAGDALENA DE CAO,MT3,M,89768.93380000001,55361.38638656021,53761.485185185185,28314.581421357707,27781.7904,199381.6188,27
MAGDALENA DE CAO,MT3,MAYOR,209900.0,0.0,115190.9,0.0,209900.0,209900.0,1
MAGDALENA DEL MAR,BT5B,C,3.111111111111111,1.6914819275153699,9.933333333333334,1.2409673645990855,1.0,7.0,9
MALVAS,BT5B,C,31.819642397226346,54.78623682742966,28.47348192174343,53.02366896106099,0.3,906.0,10095
MALVAS,BT5B,COMÚN,32.30813953488372,50.14949479903611,31.374127906976764,51.86336443642861,1.0,581.0,344
MANCOS,BT5B,C,42.034824188266974,123.33697374065734,42.244309453131976,115.69597379672159,0.1,6641.0,65354
MANCOS,BT5B,COMÚN,38.51197745420385,105.585691832838,41.39394081728512,105.82896173024015,1.0,3139.0,2129
MANCOS,MT3,M,20672.11009290323,40076.95340254057,14197.88258064516,25822.884967033955,357.0075,129048.525,155
MANCOS,MT3,MAYOR,21285.166666666668,45023.63494173551,14849.15,29885.137521299777,497.0,112976.0,6
MANCOS,MT4,M,1042.2976013100435,578.080703996929,915.4650655021833,376.23309416191614,294.79,2994.025,229
MANCOS,MT4,MAYOR,1073.25,502.13935174553745,915.4625000000001,324.6181358259931,523.0,1960.0,8
MARCA,BT4,M,829.913703703704,89.18808488668755,1030.8037037037036,101.01879673331736,622.2,989.7,27
MARCA,BT4,MAYOR,859.0,0.0,1086.1,0.0,859.0,859.0,1
MARCA,BT5B,C,22.411760099321942,54.413820827128234,22.45649890172855,51.58082756441747,0.1,1396.0,10471
MARCA,BT5B,COMÚN,23.825072886297377,46.58732303704336,24.787463556851318,46.75023582807249,1.0,489.0,343
MARCABAL,BT5B,C,19.025966991328232,68.3787555648947,18.258684484907235,66.3301530618381,0.3,2913.0,78646
MARCABAL,BT5B,COMÚN,18.76425564485266,62.980492317148624,19.876349024110056,65.02135630538925,1.0,2127.0,2613
MARCABAL,MT3,M,78.44,44.527816025491305,124.66666666666667,59.20239296965397,27.24,108.12,3
MARCABAL,MT4,M,3133.167393103449,186.17024000514368,1847.5517241379314,194.8672214990975,2737.056,3580.9896,29
MARCABAL,MT4,MAYOR,3014.0,0.0,1683.8,0.0,3014.0,3014.0,1
MARCARA,BT5B,C,60.19796917798746,152.05751748619497,58.530620037074684,143.61800050375118,0.1,3451.0,36143
MARCARA,BT5B,COMÚN,66.47182425978987,169.2894579484543,70.92340019102195,171.01580120182757,1.0,3242.0,1047
MARCARA,BT6,C,300.0,0.0,106.84999999999998,3.3640851602653004,300.0,300.0,30
MARCARA,BT6,COMÚN,300.0,0.0,111.7,0.0,300.0,300.0,1
MARCARA,MT2,M,1117.9999999999998,103.67546998650678,1347.737037037037,288.2112234884848,921.6,1350.0,27
MARCARA,MT2,MAYOR,1240.0,0.0,2022.9,0.0,1240.0,1240.0,1
MARCARA,MT3,M,3072.7565649681537,1190.527201612528,2160.3203821656048,796.4366836857565,377.4,4924.305,157
MARCARA,MT3,MAYOR,2582.75,1255.2602177579413,2007.1750000000002,918.9337621862167,682.0,3994.0,8
MARCARA,MT4,M,1564.3120413716817,1024.729745848342,1159.6415929203538,641.1624025706624,9.84,5067.72,452
MARCARA,MT4,MAYOR,1943.095238095238,1304.9444779285404,1409.2809523809526,848.045957256473,12.0,4527.0,21
MARIANO DAMASO BERAUN,BT5B,C,265.0,49.504208575298584,262.30625,44.72017395240467,184.0,350.0,16
MARIAS,BT5B,C,3.0,2.0701966780270626,5.85,0.9071147352221454,1.0,6.0,8
MARMOT,BT5B,C,26.12917595769011,41.214967499608335,22.70848341909666,38.66821134262813,0.1,1047.0,13992
MARMOT,BT5B,COMÚN,25.850202429149796,32.29362357635311,23.81538461538463,31.075130546672607,1.0,219.0,494
MARMOT,MT4,M,138059.66601111108,58946.01365149609,80538.23333333331,28692.086884432898,46207.7201,247863.0206,27
MARMOT,MT4,MAYOR,76912.0,0.0,55634.3,0.0,76912.0,76912.0,1
MASIN,BT5B,C,38.689040414802186,88.63830868725329,35.51493003764449,84.93667402890269,0.2,4158.0,14079
MASIN,BT5B,COMÚN,41.23480083857442,97.17606932893945,42.10251572327041,101.80931175508648,1.0,1321.0,477
MASIN,BT6,C,230.0,0.0,81.88846153846154,2.884070307475449,230.0,230.0,26
MASIN,BT6,COMÚN,230.0,0.0,86.2,0.0,230.0,230.0,1
MASIN,MT2,M,1861.9959444444448,853.0884487699153,1850.1407407407405,563.8658768913997,282.9,3936.0,27
MASIN,MT2,MAYOR,1658.0,0.0,2447.1,0.0,1658.0,1658.0,1
MATACOTO,BT5B,C,47.756012547926105,60.22924426441209,47.642802370163956,58.321870243272926,1.0,784.0,5738
MATACOTO,BT5B,COMÚN,46.522222222222226,50.175051731544734,50.28611111111112,52.0041411800623,1.0,304.0,180
MATACOTO,MT4,M,2181.890122222222,318.4442729031363,1726.674074074074,230.0552435203881,1361.6886,2795.5138,27
MATACOTO,MT4,MAYOR,2427.0,0.0,1922.9,0.0,2427.0,2427.0,1
MATARA,BT5B,C,25.958628838554723,81.53401869811726,25.98821767091118,78.81765463777698,0.1,2167.0,38719
MATARA,BT5B,COMÚN,25.1140562248996,70.69339511264901,26.588674698795163,73.35072308724861,1.0,1553.0,1245
MATARA,MT3,M,2365.107061111111,644.1745286899278,1334.7111111111114,324.9714656075507,1583.2712,3435.8148,54
MATARA,MT3,MAYOR,2033.5,515.4808434849931,1184.65,253.35635969913994,1669.0,2398.0,2
MATO,BT5B,C,33.52617992679638,57.37399596798559,30.584697874526366,54.96310214310959,0.1,1512.0,15573
MATO,BT5B,COMÚN,32.91816367265469,67.02936139798115,32.72315369261478,69.03544410543273,1.0,1152.0,501
MATO,MT2,M,19678.73885555555,7961.344061782938,9994.799999999997,3617.219183508025,3797.5107,32822.687,27
MATO,MT2,MAYOR,25517.0,0.0,11326.9,0.0,25517.0,25517.0,1
MATO,MT3,M,2930.0674599999998,1934.4319017008104,6613.160000000001,2940.455659927556,1497.6645,6194.0825,5
MATO,MT3,MAYOR,3540.0,0.0,10803.9,0.0,3540.0,3540.0,1
MATO,MT4,M,846.6438920792076,590.4100318892719,658.8108910891087,395.2505754331017,19.6575,1836.8,101
MATO,MT4,MAYOR,753.3333333333334,625.4537019902699,571.1333333333333,410.45455696499874,202.0,1433.0,3
MAZAMARI,BT5B,C,171.77777777777777,147.67682433084903,175.52222222222224,140.10174675729223,9.0,485.0,9
MIGUEL IGLESIAS,BT5B,C,21.432641291810846,78.24559419909355,22.2328591567346,76.14377236582747,0.1,1678.0,7803
MIGUEL IGLESIAS,BT5B,COMÚN,22.91335740072202,74.89964108042759,24.962815884476537,78.19369732106107,1.0,1048.0,277
MIGUEL IGLESIAS,MT3,M,1524.6401666666668,146.9847300986267,942.9999999999999,79.2523622554995,1312.5876,1919.4381,27
MIGUEL IGLESIAS,MT3,MAYOR,1440.0,0.0,948.8,0.0,1440.0,1440.0,1
MIGUEL IGLESIAS,MT4,M,1909.3182000000002,1664.6849287091127,1021.6680000000005,725.6707786133692,682.0,6978.4689,25
MIGUEL IGLESIAS,MT4,MAYOR,682.0,0.0,455.1,0.0,682.0,682.0,1
MIRGAS,BT5B,C,21.29621412664398,54.87938672692933,19.464822051346747,52.38326875532038,0.4,1200.0,23799
MIRGAS,BT5B,COMÚN,20.873774509803923,41.80768119718299,20.962867647058847,43.05098083417978,1.0,561.0,816
MIRGAS,MT4,M,4361.522177777779,3359.579483875477,2989.103703703703,2370.921261352471,976.8,9102.0,54
MIRGAS,MT4,MAYOR,4124.0,4152.131019127407,2712.0,2769.1715764827577,1188.0,7060.0,2
MOCHE,BT2,M,75.05600000000001,101.514926722899,970.43,524.1917292365456,0.058,316.866,10
MOCHE,BT3,M,3527.3829411764696,1207.9925062196837,4047.737647058825,1504.0362830426277,10.4,5220.9,85
MOCHE,BT3,MAYOR,3493.3333333333335,977.0180823983419,4717.400000000001,2564.4399447052765,2701.0,4585.0,3
MOCHE,BT4,M,1342.7037037037037,466.0504177756222,2032.0592592592593,448.377742756518,330.6,2276.6,27
MOCHE,BT4,MAYOR,1205.0,0.0,2047.6,0.0,1205.0,1205.0,1
MOCHE,BT5B,C,139.24778929088265,285.7787742636377,140.07553625984545,278.4330680112212,0.1,14514.0,310950
MOCHE,BT5B,COMÚN,130.0324174127817,266.5429460985887,140.1881959452506,272.3243887924338,1.0,7417.0,9717
MOCHE,BT6,C,1000.0,0.0,342.15833333333336,10.993035100839599,1000.0,1000.0,120
MOCHE,BT6,COMÚN,1000.0,0.0,356.27500000000003,0.05000000000001137,1000.0,1000.0,4
MOCHE,MT2,M,6463.166168154163,9251.275638665278,4380.430223123732,5696.954553252872,9.7785,55530.8535,493
MOCHE,MT2,MAYOR,6104.176470588235,8404.581126053325,4151.947058823529,5676.356067729285,12.0,35764.0,17
MOCHE,MT3,M,21015.075615560632,23741.30007937614,12797.283638443918,13202.020844419629,206.2726,126317.601,874
MOCHE,MT3,MAYOR,16568.1935483871,17517.445223584695,10354.864516129033,10334.600545144398,682.0,70984.0,31
MOCHE,MT4,M,7023.089659349592,11919.264034343001,4946.839837398376,8251.285403427142,366.1433,52101.5843,123
MOCHE,MT4,MAYOR,2751.5,2347.838793443877,2902.05,2956.0315339995955,608.0,5756.0,4
MOLLEBAMBA,BT5B,C,30.553410384379653,66.66726460451274,28.63638035198307,65.27115064330927,0.1,2058.0,11421
MOLLEBAMBA,BT5B,COMÚN,25.616187989556135,52.901829945745234,26.308877284595305,55.2289098790891,1.0,608.0,383
MOLLEBAMBA,MT4,M,1773.8352586206895,353.8582359079192,1065.3155172413792,212.5221134431882,1130.2201,2442.0,58
MOLLEBAMBA,MT4,MAYOR,1750.5,259.50818869546293,1030.65,173.45329342506008,1567.0,1934.0,2
MOLLEPATA,BT5B,C,21.884070877289126,42.32359389833767,19.461410238845552,39.970205205243076,1.0,2677.0,21897
MOLLEPATA,BT5B,COMÚN,20.983204134366925,29.933708163477363,20.829457364341103,30.198596395937418,1.0,347.0,774
MOLLEPATA,MT3,M,2094.056937931034,218.23568758039096,1216.9413793103452,140.53266401506954,1651.941,2553.5808,29
MOLLEPATA,MT3,MAYOR,1677.0,0.0,952.5,0.0,1677.0,1677.0,1
MONSEFU,BT5B,C,119.7,54.57115640254576,112.15,56.44161683643649,70.0,219.0,10
MONZON,BT5B,C,18.410714285714285,27.887290546519115,17.483928571428567,28.56763443152035,1.0,195.0,56
MORO,BT5B,C,71.53287105208284,142.3414697499097,66.31829235038434,141.8308460115786,0.4,3258.0,62343
MORO,BT5B,COMÚN,66.22865554465162,138.16041818099364,66.60260058881248,141.98126698573046,1.0,2909.0,2038
MORO,BT6,C,361.8324607329843,295.8455201331605,127.62670157068071,99.95624605485588,176.0,1480.0,191
MORO,BT6,COMÚN,293.5,116.50193131446363,109.2,43.02422573388161,176.0,507.0,6
MORO,MT2,M,1141.4145444444443,158.06567633025526,1131.6518518518517,111.12282314341111,791.0909,1370.8772,27
MORO,MT2,MAYOR,1072.0,0.0,1090.1,0.0,1072.0,1072.0,1
MORO,MT3,M,5916.3257539823035,15468.052192984735,3578.89911504425,8340.402529538449,203.8725,96203.6202,113
MORO,MT3,MAYOR,2282.5,1506.9504526249914,1719.825,1115.7832417185698,385.0,3653.0,4
MORO,MT4,M,30084.25987460317,33128.93400455058,18792.084126984122,20099.798953056525,35.4343,92470.1919,63
MORO,MT4,MAYOR,19098.0,29975.409471765353,13064.800000000001,20418.104564087233,181.0,53659.0,3
MORROPE,BT5B,C,81.0,13.114877048604002,81.47999999999999,13.107898382273188,68.0,103.0,5
MUSGA,BT5B,C,19.665317725752505,31.27836960639691,16.707290969899624,28.721769278003986,0.7,821.0,5980
MUSGA,BT5B,COMÚN,17.074074074074073,20.85116494563862,16.88994708994709,19.603339231869114,1.0,155.0,189
MÃ¡NCORA,BT5B,C,97.5,3.5355339059327378,95.85,3.181980515339464,95.0,100.0,2
NAMORA,BT5B,C,35.95105394571459,116.25366697415231,36.09437102965643,116.56644592842872,0.3,3169.0,58874
NAMORA,BT5B,COMÚN,35.45736842105263,118.56717776608093,38.13878947368405,132.88762033120736,1.0,2840.0,1900
NAMORA,BT6,C,150.0,0.0,57.32,2.065546600447613,150.0,150.0,30
NAMORA,BT6,COMÚN,150.0,0.0,60.4,0.0,150.0,150.0,1
NAMORA,MT2,M,6725.881583333333,1101.9051618057379,3312.316666666666,488.86285969404076,4802.9072,10129.3517,18
NAMORA,MT3,M,3632.891763750001,3744.6645469154596,4138.887500000002,5745.090049957464,247.818,18289.76,80
NAMORA,MT3,MAYOR,2496.3333333333335,2101.970821237377,1711.9333333333334,1284.39595270825,277.0,4457.0,3
NAMORA,MT4,M,2357.7646777777777,95.40568348407413,1439.7592592592594,101.50587046024351,2151.4994,2530.999,27
NAMORA,MT4,MAYOR,2269.0,0.0,1436.8,0.0,2269.0,2269.0,1
NEPEÃ±A,BT2,M,1183.0247423076923,114.26671637836866,5839.288461538462,201.2204986116931,922.174,1441.2,26
NEPEÃ±A,BT5B,C,84.99416764764997,177.3642679983639,80.6610863073868,168.55378648115976,0.1,5817.0,139316
NEPEÃ±A,BT5D,C,2636.6,64.52751351167963,1557.56,31.029872703573915,2568.0,2719.0,5
NEPEÃ±A,BT6,C,192.63333333333333,216.40989865973833,70.1225925925926,72.79116158675714,50.0,1000.0,270
NEPEÃ±A,MT2,M,35925.55999214286,42768.10028802507,21243.015714285713,24664.791422424263,968.4,164615.2534,140
NEPEÃ±A,MT3,M,72133.97154621211,106001.37951530336,43217.54507575758,62016.918443017494,552.5016,455392.8,264
NEPEÃ±A,MT4,M,1583.5181366336633,833.2313260548617,1048.5188118811882,481.2913545271455,57.605,2425.2,101
NEPEÑA,BT2,M,1250.686,0.0,5950.6,0.0,1250.686,1250.686,1
NEPEÑA,BT2,MAYOR,1350.0,0.0,6163.7,0.0,1350.0,1350.0,1
NEPEÑA,BT5B,C,79.45430162987415,175.86023557713457,73.7042706828966,165.68833183464886,1.0,4621.0,4847
NEPEÑA,BT5B,COMÚN,75.1471778487753,158.74201703361868,79.19669861554843,159.61956958943273,1.0,4619.0,4695
NEPEÑA,BT5D,COMÚN,2515.0,0.0,1486.9,0.0,2515.0,2515.0,1
NEPEÑA,BT6,C,166.77777777777777,161.73108682144087,61.96666666666668,56.63419903203364,50.0,507.0,9
NEPEÑA,BT6,COMÚN,162.66666666666666,173.9597654631668,63.01111111111111,62.0791318488839,50.0,570.0,9
NEPEÑA,MT2,M,36142.47086,48261.520569270855,20707.48,28255.802026964302,6036.924,121452.5983,5
NEPEÑA,MT2,MAYOR,31067.333333333332,44106.08571463428,19095.399999999998,27640.38362374879,1289.0,119420.0,6
NEPEÑA,MT3,M,56883.97882,90024.26640653444,36566.21,57234.48985136012,762.2616,261302.4,10
NEPEÑA,MT3,MAYOR,62128.1,91442.25397174619,38823.92,56934.67623205075,663.0,259330.0,10
NEPEÑA,MT4,M,1574.5462499999999,943.0014785369726,1060.2,526.5254599732098,190.855,2271.36,4
NEPEÑA,MT4,MAYOR,1642.75,990.512451545495,1111.075,633.0605046123159,194.0,2431.0,4
NIEPOS,BT5B,C,17.532666274278988,15.039581405303412,13.908416715715129,10.670084928978625,1.0,87.0,1699
NIEPOS,BT5B,COMÚN,14.862068965517242,12.677439937289442,13.88793103448276,8.614167799175574,1.0,49.0,58
NUEVO CHIMBOTE,BT2,M,6749.5956176056325,7627.693865326368,5847.307746478876,5897.860254316231,491.392,20490.402,142
NUEVO CHIMBOTE,BT2,MAYOR,4173.666666666667,5230.952634718332,3965.5499999999997,4295.544979510749,592.0,11249.0,6
NUEVO CHIMBOTE,BT3,M,2746.5017203753364,2402.635529343736,3100.864477211796,2168.193679010913,0.006,19204.137,746
NUEVO CHIMBOTE,BT3,MAYOR,2112.32,1527.4214851616216,2723.9479999999994,2051.414095634196,7.0,5012.0,25
NUEVO CHIMBOTE,BT4,M,2945.9397322834657,3809.9317485643687,3289.820472440945,3557.3148426497582,17.88,12553.684,127
NUEVO CHIMBOTE,BT4,MAYOR,2785.0,4301.6886219251155,3275.26,4417.61417373677,180.0,10374.0,5
NUEVO CHIMBOTE,BT5B,C,125.47834752727675,244.71738708642863,124.98665051461155,234.6890993926185,0.1,23004.0,1248138
NUEVO CHIMBOTE,BT5B,COMÚN,114.91532054820824,201.5247099226221,124.02465977005944,209.7548278691681,1.0,6114.0,41663
NUEVO CHIMBOTE,BT5D,C,5249.372928526249,3803.439066998329,3193.3567994939885,2841.3725596290124,165.0,21938.0,3162
NUEVO CHIMBOTE,BT5D,COMÚN,5290.48,3901.763961299679,3533.4230000000007,3049.072491555192,235.0,18369.0,100
NUEVO CHIMBOTE,BT6,C,717.0319866502713,486.10856237122255,247.05838749341265,163.28549614795398,1.0,6000.0,5693
NUEVO CHIMBOTE,BT6,COMÚN,742.7315789473685,637.6100519616774,266.1647368421053,218.7098550765428,1.0,6000.0,190
NUEVO CHIMBOTE,MT2,M,2293.305334899328,1783.604427171247,2144.730201342281,1501.8213072846409,267.2508,9996.0,149
NUEVO CHIMBOTE,MT2,MAYOR,2567.0,2066.3427837607196,2301.2400000000002,1675.0373049577136,674.0,5693.0,5
NUEVO CHIMBOTE,MT3,M,13405.042178696498,18957.235733751,9664.423054474706,11304.996218314654,1.8758,147864.186,1028
NUEVO CHIMBOTE,MT3,MAYOR,12247.837837837838,15099.385004977143,8856.281081081082,9182.31639447494,548.0,54717.0,37
NUEVO CHIMBOTE,MT4,M,7374.183901182035,10450.872355686977,4706.880141843971,6135.2572237515205,52.08,49489.38,423
NUEVO CHIMBOTE,MT4,MAYOR,5996.705882352941,8638.503246835546,3959.094117647059,5153.405034837475,139.0,38084.0,17
OLLEROS,BT5B,C,32.49338217338217,76.6035190102473,30.244078144078138,72.06237762429757,0.3,1540.0,2457
OLLEROS,BT5B,COMÚN,36.05813953488372,65.27865242466561,35.9813953488372,63.75466305737572,1.0,387.0,86
OLLEROS,MT3,M,29912.233196296293,3631.878022934241,18479.68888888889,2298.652762837954,17224.9166,34675.6514,27
OLLEROS,MT3,MAYOR,32041.0,0.0,20379.7,0.0,32041.0,32041.0,1
OLMOS,BT5B,C,58.5,10.472185381603339,50.275,10.294132633042313,48.0,71.0,4
OMIA,BT5B,C,7.666666666666667,3.214550253664318,9.366666666666665,1.1930353445448854,4.0,10.0,3
OTUZCO,BT4,M,1367.764285714286,1153.656005301242,6603.621428571429,1182.6318688846445,0.3,4019.4,28
OTUZCO,BT4,MAYOR,21.0,0.0,6457.4,0.0,21.0,21.0,1
OTUZCO,BT5B,C,42.37518318333637,137.30437326900736,40.60300036543262,132.01579353981737,0.1,8475.0,235338
OTUZCO,BT5B,COMÚN,39.55975003188369,123.41741447648293,40.366394592526554,122.66332740336513,1.0,4299.0,7841
OTUZCO,BT5D,C,10.518518518518519,8.275870255751265,10.022222222222224,2.236813209307682,1.0,26.0,27
OTUZCO,BT5D,COMÚN,1.0,0.0,7.7,0.0,1.0,1.0,1
OTUZCO,MT3,M,2703.3469937500017,1504.1689104022664,1755.5341346153853,757.1435667141593,338.4,6225.8508,208
OTUZCO,MT3,MAYOR,2728.625,1313.277681169197,1716.6249999999998,558.6144920374745,1430.0,5340.0,8
OTUZCO,MT4,M,6076.393034482759,491.86495883426613,3351.2586206896553,218.39291837884656,4623.57,6712.506,29
OTUZCO,MT4,MAYOR,6423.0,0.0,3412.1,0.0,6423.0,6423.0,1
OXAMARCA,BT5B,C,13.736412478970083,55.20359770917639,15.116224124058338,52.85293287903738,0.6,2284.0,27342
OXAMARCA,BT5B,COMÚN,12.879587155963304,38.85189808329024,15.631192660550512,40.31471958080605,1.0,520.0,872
OXAMARCA,MT4,M,642.8366975308642,478.7834645462828,437.99629629629624,269.05378107566366,23.4,1619.5,81
OXAMARCA,MT4,MAYOR,222.33333333333334,209.01993525339475,219.19999999999996,105.66167706410873,15.0,433.0,3
OYOTUN,BT5B,C,123.0,15.716233645501712,116.59999999999998,37.623928556172864,112.0,141.0,3
PACANGA,BT3,M,1658.6883333333333,2788.128441721415,1682.5749999999998,1709.3291926325116,2.6,8266.592,36
PACANGA,BT3,MAYOR,170.0,0.0,869.7,0.0,170.0,170.0,1
PACANGA,BT5B,C,74.10737756017376,180.09191160294392,74.88949019529291,183.1199762098731,0.1,11314.0,199547
PACANGA,BT5B,COMÚN,63.39511104010225,175.8636606798422,67.99089311391592,178.90627229553445,1.0,4107.0,6259
PACANGA,BT6,C,660.7142857142857,237.79743280283546,227.83214285714286,74.93977855620412,500.0,1000.0,28
